house_area,house_floor,house_price,house_region,house_type,region_name
86.7,高楼层 (共31层),12227.0,五华·泛亚,2室2厅1卫,融创春风十里云煕苑
120.0,中楼层 (共7层),14834.0,呈贡·呈贡,3室2厅2卫,中国滇池花田国际度假区
147.0,低楼层 (共25层),16939.0,官渡·巫家坝,3室2厅2卫,保利天际
113.0,低楼层 (共25层),14602.0,官渡·巫家坝,3室2厅2卫,保利天际
67.0,高楼层 (共43层),12239.0,盘龙·司家营,2室1厅1卫,俊发城芙蓉苑
117.0,高楼层 (共33层),14958.0,五华·昆八中,4室2厅2卫,美的云璟
79.55,中楼层 (共34层),10183.0,西山·西苑,2室2厅1卫,兰亭上锦
140.0,高楼层 (共30层),16429.0,官渡·巫家坝,4室1厅2卫,保利天际
84.97,中楼层 (共7层),11181.0,盘龙·北辰,3室1厅1卫,金桥花园南区
86.74,低楼层 (共30层),10607.0,官渡·新螺蛳湾,3室2厅1卫,万科公园里
104.15,中楼层 (共17层),11042.0,官渡·新亚洲,3室1厅1卫,新亚洲体育城五环锋尚
193.2,中楼层 (共17层),23034.0,西山·草海,4室2厅3卫,昆明融创文旅城铭海花园南区
135.0,中楼层 (共6层),13704.0,盘龙·昆明湖公园,4室2厅2卫,华润中央公园
123.0,低楼层 (共33层),8049.0,盘龙·世博,3室2厅2卫,中梁首府
77.5,低楼层 (共34层),10323.0,西山·棕树营,2室2厅1卫,海伦堡中央广场
202.0,高楼层 (共31层),10694.0,五华·红云,5室2厅2卫,书香门第
88.8,低楼层 (共29层),11825.0,盘龙·北辰,2室2厅1卫,鑫世界
144.0,低楼层 (共29层),14584.0,官渡·滇池半岛,4室2厅2卫,万科翡翠滨江一期
89.2,高楼层 (共18层),14574.0,官渡·吴井,2室2厅1卫,百大城市理想
71.39,中楼层 (共30层),9806.0,西山·大商汇,2室2厅1卫,广福城怡福园
115.69,中楼层 (共34层),11497.0,官渡·新螺蛳湾,3室2厅2卫,万科公园里
93.24,高楼层 (共6层),9010.0,五华·黑林铺,3室2厅1卫,东风云汽附件厂小区
27.02,高楼层 (共34层),8883.0,五华·红云,1室1厅1卫,天骄北麓
79.24,高楼层 (共33层),14892.0,盘龙·白云,2室2厅1卫,时光俊园
46.0,中楼层 (共45层),11957.0,五华·北教场,1室1厅1卫,碧桂园龙腾世家
65.0,中楼层 (共6层),10000.0,官渡·国贸,2室2厅1卫,宝海路6号
109.26,中楼层 (共31层),7322.0,呈贡·呈贡,3室1厅2卫,金茂国际新城
100.0,高楼层 (共19层),16000.0,呈贡·呈贡,3室2厅2卫,中国滇池花田国际度假区
133.0,高楼层 (共17层),6316.0,呈贡·呈贡,3室2厅2卫,东盟森林
95.0,中楼层 (共7层),17369.0,盘龙·北辰,3室2厅2卫,金安小区
65.0,低楼层 (共7层),9693.0,官渡·金马,2室2厅1卫,水木山居
113.0,低楼层 (共30层),15753.0,官渡·巫家坝,3室2厅2卫,保利天际
130.0,高楼层 (共8层),33462.0,官渡·滇池半岛,4室1厅3卫,滇池俊府
198.0,高楼层 (共17层),20203.0,呈贡·呈贡,4室2厅3卫,中国滇池花田国际度假区
270.28,低楼层 (共18层),8140.0,呈贡·呈贡,5室2厅4卫,书香大地
124.0,中楼层 (共30层),13307.0,西山·西山万达,3室2厅2卫,润城四区
86.0,低楼层 (共27层),17210.0,盘龙·白云,3室2厅1卫,翡翠湾
128.41,低楼层 (共32层),13629.0,西山·棕树营,3室2厅2卫,海伦堡中央广场
52.0,高楼层 (共34层),5193.0,西山·西苑,1室1厅1卫,滇池柏悦
165.0,低楼层 (共18层),10000.0,五华·红云,4室2厅2卫,华龙人家
123.78,低楼层 (共34层),16643.0,五华·红云,3室2厅2卫,绿城春江明月
83.39,高楼层 (共10层),12952.0,五华·红云,3室2厅1卫,碧桂园御龙半山
127.92,中楼层 (共28层),14463.0,官渡·巫家坝,3室2厅2卫,万科翡翠
87.0,低楼层 (共34层),10690.0,官渡·新亚洲,3室1厅1卫,新亚洲体育城星辰园
40.67,低楼层 (共18层),8115.0,五华·红云,2室1厅1卫,华龙人家
143.12,低楼层 (共31层),24106.0,西山·西山万达,4室1厅3卫,锦粼天序
70.0,低楼层 (共16层),9286.0,官渡·金马,2室1厅1卫,东骧神骏
72.0,低楼层 (共7层),9167.0,西山·船房,2室1厅1卫,船房小区A区
126.58,中楼层 (共12层),13826.0,五华·泛亚,3室1厅2卫,融创春风十里御风苑
62.04,中楼层 (共7层),9349.0,盘龙·金沙,2室2厅1卫,金沙小区
95.0,中楼层 (共34层),5790.0,呈贡·呈贡,3室2厅1卫,蓝光天娇城
299.17,低楼层 (共3层),15042.0,晋宁·晋宁,5室2厅3卫,七彩云南古滇名城
77.0,中楼层 (共48层),9091.0,官渡·国贸,2室2厅1卫,融城春晓
117.61,中楼层 (共29层),8503.0,五华·红云,3室2厅2卫,美璟欣城
90.0,低楼层 (共8层),13334.0,西山·红星,3室2厅2卫,华夏御府怡璟苑
89.9,低楼层 (共33层),9789.0,官渡·新亚洲,3室2厅1卫,万科魅力之城
95.3,高楼层 (共16层),10074.0,官渡·金马,3室2厅2卫,东骧神骏
54.32,高楼层 (共6层),8837.0,西山·棕树营,2室1厅1卫,棕树营小区丹阳里
83.38,中楼层 (共32层),15112.0,盘龙·世博,2室2厅1卫,北城映象·立春苑
105.25,低楼层 (共35层),11402.0,盘龙·白云,3室1厅2卫,广基锦悦四季
111.0,低楼层 (共32层),14415.0,西山·西苑,3室2厅2卫,玖悦府
111.91,高楼层 (共44层),15191.0,盘龙·司家营,3室2厅1卫,俊发城郁金苑
143.37,高楼层 (共44层),16392.0,盘龙·司家营,4室2厅2卫,俊发城郁金苑
64.83,中楼层 (共17层),9718.0,官渡·新亚洲,2室1厅1卫,子君欣景花园永泰园
66.0,中楼层 (共18层),8788.0,五华·二环北,2室1厅1卫,博众花园
118.0,中楼层 (共24层),16950.0,官渡·巫家坝,3室2厅2卫,绿地巫家坝壹号
92.91,高楼层 (共29层),10979.0,盘龙·北辰,2室2厅1卫,鑫世界
88.49,高楼层 (共42层),9945.0,盘龙·司家营,3室1厅1卫,俊发城金盏苑
192.0,低楼层 (共3层),46875.0,官渡·滇池半岛,4室2厅2卫,海东俊园
112.37,高楼层 (共8层),8277.0,晋宁·晋宁,3室2厅2卫,七彩云南古滇名城
110.0,低楼层 (共7层),9637.0,西山·船房,3室2厅1卫,船房小区D区
56.43,高楼层 (共5层),10279.0,盘龙·新迎,2室2厅1卫,市政小区B组团
141.0,中楼层 (共31层),11348.0,盘龙·金沙,4室2厅2卫,瀚林澜山
75.18,高楼层 (共34层),15297.0,西山·南亚,2室2厅1卫,金地悦天下珺悦
142.48,高楼层 (共11层),12283.0,西山·大商汇,4室2厅2卫,广福小区二区
195.58,中楼层 (共11层),15339.0,五华·红云,5室2厅3卫,金水湾
132.96,高楼层 (共32层),10906.0,盘龙·昆明湖公园,4室2厅2卫,昆明湖七里香
117.14,高楼层 (共5层),13574.0,五华·顺城,3室2厅1卫,银天大厦
91.02,低楼层 (共15层),18568.0,官渡·吴井,3室2厅1卫,香樟俊园
135.0,高楼层 (共33层),5778.0,呈贡·呈贡,4室2厅2卫,泛亚城邦
106.38,低楼层 (共28层),14571.0,官渡·巫家坝,3室1厅2卫,融创澜玥台
127.0,低楼层 (共27层),10237.0,官渡·滇池半岛,3室2厅2卫,北大资源颐和1898
85.07,高楼层 (共16层),11168.0,五华·红云,2室2厅1卫,江东小康城
97.0,低楼层 (共11层),10207.0,官渡·新亚洲,3室1厅1卫,新亚洲体育城万景园
136.78,高楼层 (共26层),8408.0,呈贡·呈贡,3室2厅2卫,兴冶国际
88.69,低楼层 (共33层),11952.0,五华·黑林铺,3室2厅1卫,万科金域国际四期
160.27,高楼层 (共6层),9360.0,西山·草海,4室2厅2卫,经纬花苑
104.0,中楼层 (共6层),13943.0,盘龙·北辰,3室1厅1卫,北辰小区樱花苑
117.0,中楼层 (共33层),10941.0,西山·红星,3室1厅2卫,佳兆业壹号公馆
136.01,低楼层 (共33层),9559.0,五华·黑林铺,4室2厅2卫,经典明苑
87.18,中楼层 (共18层),9292.0,官渡·金马,2室2厅1卫,东骧神骏
115.0,高楼层 (共18层),13044.0,五华·昆八中,3室2厅2卫,荷塘月色
131.0,低楼层 (共33层),15268.0,盘龙·司家营,4室2厅3卫,蓝光林肯公园
97.0,高楼层 (共27层),15464.0,官渡·滇池半岛,3室2厅2卫,万科500里
75.0,高楼层 (共33层),14667.0,盘龙·白云,2室2厅2卫,滨江俊园一期
122.0,中楼层 (共5层),13935.0,官渡·巫家坝,4室2厅2卫,玫瑰湾小区
130.0,高楼层 (共33层),13462.0,五华·泛亚,4室2厅2卫,吾悦华府
143.4,中楼层 (共7层),26500.0,西山·度假区,4室2厅2卫,龙湖山海原著
143.81,高楼层 (共33层),11752.0,五华·高新,3室2厅2卫,融城园城
119.73,中楼层 (共18层),8854.0,官渡·巫家坝,3室2厅2卫,别样幸福城4号地块
60.0,中楼层 (共6层),10834.0,西山·棕树营,2室1厅2卫,棕树营小区翠薇里
115.84,高楼层 (共34层),13640.0,五华·泛亚,4室2厅2卫,新希望白麓城云璟苑
114.52,低楼层 (共30层),13448.0,官渡·新螺蛳湾,3室2厅2卫,俊发彩云城澜湾
112.41,高楼层 (共30层),28913.0,五华·顺城,2室2厅2卫,顺城高级公寓
141.0,中楼层 (共44层),12057.0,盘龙·世博,4室2厅2卫,俊发盛唐城
114.19,高楼层 (共32层),11385.0,盘龙·北辰,4室1厅2卫,天怡峰景
93.0,低楼层 (共32层),10968.0,官渡·新螺蛳湾,3室1厅1卫,俊发彩云城澜湾
56.26,高楼层 (共30层),11554.0,盘龙·白云,1室1厅1卫,万宏国际
125.35,高楼层 (共7层),9574.0,盘龙·世博,3室2厅2卫,江东丽景园
147.88,低楼层 (共25层),16230.0,官渡·巫家坝,4室2厅2卫,保利天际
143.0,高楼层 (共29层),16784.0,官渡·巫家坝,4室2厅2卫,龙湖紫宸
84.38,高楼层 (共7层),8415.0,盘龙·白云,2室1厅1卫,金星小区
105.0,高楼层 (共28层),16191.0,五华·昆八中,3室2厅2卫,万科中天北宸
107.22,中楼层 (共34层),15856.0,官渡·巫家坝,3室2厅2卫,龙湖天璞
117.8,中楼层 (共32层),15450.0,官渡·巫家坝,3室2厅2卫,绿地巫家坝壹号
65.25,中楼层 (共7层),10422.0,盘龙·北辰,2室2厅1卫,金星园丁小区
143.0,低楼层 (共44层),13987.0,盘龙·司家营,4室1厅2卫,俊发城茉莉苑
118.0,高楼层 (共32层),20170.0,官渡·巫家坝,3室2厅2卫,绿地巫家坝壹号
134.0,高楼层 (共30层),10448.0,官渡·世纪城,3室2厅2卫,海伦国际海德区
81.89,高楼层 (共11层),12823.0,五华·高新,2室2厅1卫,棕榈泉花园
148.0,高楼层 (共23层),11487.0,西山·草海,3室2厅2卫,昆明融创文旅城山语海北区
106.22,低楼层 (共43层),9227.0,盘龙·世博,3室2厅2卫,誉峰峰景
51.8,高楼层 (共7层),11584.0,西山·棕树营,2室2厅2卫,棕树营小区翠云里
105.47,中楼层 (共5层),11852.0,官渡·世纪城,3室2厅2卫,12棵橡树庄园
148.0,中楼层 (共20层),11487.0,西山·草海,3室2厅2卫,昆明融创文旅城山语海北区
120.85,高楼层 (共41层),15391.0,官渡·巫家坝,3室2厅2卫,龙湖天璞
110.0,中楼层 (共16层),15455.0,官渡·新亚洲,4室2厅2卫,河畔俊园
97.0,中楼层 (共33层),13403.0,呈贡·呈贡,3室2厅1卫,中交锦绣雅郡
225.13,高楼层 (共7层),7996.0,西山·船房,4室4厅3卫,坤辉花园
61.5,中楼层 (共7层),11220.0,盘龙·新迎,3室1厅1卫,新迎小区北组团
131.09,中楼层 (共32层),14494.0,盘龙·司家营,3室2厅2卫,万科金域缇香
129.89,中楼层 (共24层),8469.0,五华·黑林铺,3室2厅2卫,鑫金花园(科医路)
129.91,低楼层 (共34层),12933.0,呈贡·呈贡,3室2厅2卫,七彩云南第壹城
107.39,中楼层 (共27层),16762.0,官渡·滇池半岛,3室2厅2卫,万科500里
138.84,中楼层 (共24层),12965.0,五华·高新,4室2厅1卫,招商雍和府
94.71,低楼层 (共27层),5280.0,官渡·经开区,3室1厅1卫,第三城财富中心
128.56,中楼层 (共6层),10735.0,盘龙·东白沙河,3室2厅2卫,万科白沙润园
37.1,中楼层 (共27层),6739.0,官渡·经开区,1室0厅1卫,第三城财富中心
91.0,高楼层 (共32层),15935.0,官渡·巫家坝,3室1厅1卫,北科建春城大观
112.61,中楼层 (共44层),16162.0,盘龙·司家营,3室2厅2卫,俊发城郁金苑
42.0,高楼层 (共7层),10000.0,盘龙·白云,1室0厅1卫,金洲湾
118.81,高楼层 (共6层),9764.0,盘龙·新迎,4室2厅2卫,新迎小区八组团
101.6,中楼层 (共26层),8859.0,盘龙·昆明湖公园,2室1厅1卫,昆明湖瑞园
118.0,高楼层 (共32层),13136.0,盘龙·司家营,3室2厅2卫,俊发城蔷薇苑
96.6,高楼层 (共34层),7557.0,呈贡·经开区,3室2厅2卫,旭辉金科春夏里
140.0,低楼层 (共8层),11429.0,官渡·世纪城,3室2厅2卫,樱花语春天里
256.0,中楼层 (共8层),21875.0,西山·度假区,5室2厅3卫,万和花园
73.39,高楼层 (共15层),13626.0,西山·书林,2室1厅1卫,中央丽城
137.38,高楼层 (共7层),10555.0,盘龙·北辰,5室1厅2卫,江东花园二期
144.0,中楼层 (共33层),15834.0,官渡·巫家坝,4室2厅2卫,中海寰宇天下
80.0,低楼层 (共26层),10000.0,盘龙·昆明湖公园,2室2厅1卫,昆明湖瑞园
168.58,中楼层 (共11层),9373.0,盘龙·茨坝,6室2厅2卫,立欣洲
121.0,中楼层 (共8层),15703.0,西山·红星,3室2厅2卫,华夏御府怡璟苑
136.0,中楼层 (共8层),20442.0,官渡·滇池半岛,4室0厅0卫,金科江湖海
63.34,低楼层 (共6层),18630.0,五华·翠湖,3室2厅2卫,小吉坡1号
89.0,中楼层 (共33层),17416.0,五华·虹山,3室2厅1卫,万科学府
139.91,中楼层 (共11层),17726.0,官渡·滇池半岛,4室2厅2卫,中海半岛华府
52.7,高楼层 (共7层),7591.0,西山·白马,2室1厅1卫,白马西区
91.0,中楼层 (共30层),8352.0,五华·泛亚,3室2厅1卫,春城慧谷二期
76.05,低楼层 (共27层),11177.0,西山·南亚,2室2厅1卫,盛高大城
236.0,高楼层 (共12层),6441.0,安宁·太平新城,5室2厅3卫,昆华苑
93.0,中楼层 (共29层),16022.0,官渡·巫家坝,3室2厅1卫,首创未来之城
131.0,低楼层 (共26层),12596.0,五华·昆八中,4室2厅2卫,万科中天北宸
90.0,高楼层 (共7层),9223.0,盘龙·北辰,2室2厅1卫,金色家园一期
105.0,低楼层 (共26层),12381.0,五华·昆八中,3室2厅2卫,万科中天北宸
173.15,低楼层 (共16层),9126.0,呈贡·呈贡,5室2厅2卫,众和东苑
121.1,低楼层 (共7层),12387.0,盘龙·北辰,3室2厅2卫,金色家园一期
53.28,低楼层 (共7层),11262.0,西山·棕树营,2室1厅1卫,棕树营小区翠峰里
85.0,低楼层 (共6层),13883.0,西山·大商汇,2室1厅1卫,佳湖花园
118.0,高楼层 (共32层),19492.0,官渡·巫家坝,3室1厅3卫,保利堂悦
118.21,低楼层 (共40层),16920.0,官渡·巫家坝,3室2厅2卫,保利堂悦
58.79,高楼层 (共44层),5444.0,呈贡·呈贡,1室1厅1卫,实力心城
164.0,高楼层 (共6层),10000.0,西山·大商汇,4室2厅2卫,馨安苑
157.22,低楼层 (共15层),9770.0,官渡·巫家坝,4室2厅2卫,滇池岭秀
51.64,中楼层 (共5层),17235.0,五华·小西门,2室1厅1卫,贵研小区
90.84,中楼层 (共11层),10987.0,盘龙·世博,3室1厅1卫,世博生态城长景邻里
76.67,中楼层 (共33层),16435.0,西山·棕树营,2室2厅1卫,中昆医大广场
148.9,中楼层 (共22层),7388.0,官渡·吴井,1室1厅2卫,米兰国际
89.0,低楼层 (共7层),11236.0,盘龙·白塔,3室2厅1卫,吹箫巷12号
91.92,高楼层 (共26层),13055.0,官渡·巫家坝,3室2厅2卫,蓝光水岸公园
134.0,低楼层 (共18层),12687.0,五华·昆八中,3室2厅2卫,荷塘月色
128.0,低楼层 (共33层),17969.0,五华·昆八中,3室2厅2卫,美的云璟
109.0,中楼层 (共7层),10000.0,西山·西苑,3室2厅1卫,秋苑二期
143.0,中楼层 (共12层),14546.0,官渡·世纪城,3室2厅2卫,樱花语阳光里
96.75,高楼层 (共7层),10233.0,五华·虹山,3室2厅1卫,阳之光小区
115.0,低楼层 (共29层),14783.0,官渡·巫家坝,3室2厅2卫,万科翡翠
81.5,中楼层 (共13层),11657.0,西山·大商汇,3室2厅1卫,光辉城市
114.98,中楼层 (共7层),10002.0,西山·南亚,3室2厅1卫,福源小区
65.0,高楼层 (共18层),13231.0,五华·黑林铺,2室2厅1卫,西府景苑
143.0,低楼层 (共27层),16784.0,官渡·滇池半岛,4室2厅2卫,万科500里
104.61,中楼层 (共33层),12428.0,官渡·新亚洲,3室1厅2卫,万科魅力之城
103.0,高楼层 (共34层),12913.0,五华·红云,3室1厅2卫,中海龙泉公馆
142.0,高楼层 (共6层),7958.0,官渡·巫家坝,4室2厅2卫,南城坊
143.0,中楼层 (共27层),20980.0,官渡·滇池半岛,4室1厅2卫,万科500里
100.8,高楼层 (共7层),9425.0,西山·白马,3室2厅1卫,集成花园
179.64,低楼层 (共32层),22267.0,官渡·菊花,4室2厅3卫,华润中心润府
127.99,中楼层 (共32层),15236.0,官渡·方旺,3室2厅2卫,保利城
105.0,高楼层 (共33层),12858.0,呈贡·呈贡,3室2厅1卫,滇池明珠广场
66.66,中楼层 (共7层),10502.0,五华·虹山,2室1厅1卫,苏家塘小区
83.38,低楼层 (共32层),15592.0,西山·棕树营,2室2厅2卫,中昆医大广场
108.0,中楼层 (共20层),11575.0,官渡·滇池半岛,3室2厅2卫,北大资源颐和1898
98.2,低楼层 (共27层),15275.0,官渡·滇池半岛,3室2厅1卫,万科翡翠滨江
76.19,高楼层 (共7层),8899.0,官渡·金马,3室2厅1卫,东骏苑小区
88.01,高楼层 (共33层),12499.0,五华·泛亚,3室2厅1卫,保利大家
85.0,高楼层 (共34层),11177.0,西山·西山万达,2室2厅2卫,润城第三大道
87.0,中楼层 (共34层),6897.0,呈贡·呈贡,3室2厅1卫,蓝光天娇城
99.2,中楼层 (共42层),12097.0,盘龙·司家营,3室1厅1卫,俊发城玉兰苑
160.0,低楼层 (共8层),6250.0,呈贡·呈贡,4室2厅2卫,倚澜苑
51.81,低楼层 (共32层),16600.0,盘龙·新迎,2室2厅1卫,候谷花园
120.28,高楼层 (共6层),14966.0,西山·红星,3室2厅2卫,颐庆园
140.62,低楼层 (共34层),10099.0,西山·南亚,4室2厅2卫,金坤尚城学府里
127.0,中楼层 (共7层),5434.0,安宁·太平新城,3室2厅2卫,昆华苑
129.85,中楼层 (共29层),11475.0,盘龙·金沙,4室2厅2卫,碧桂园璟台
124.48,高楼层 (共33层),19923.0,盘龙·白云,3室2厅2卫,昆明广场B区
123.83,中楼层 (共33层),15344.0,五华·黑林铺,3室2厅2卫,假日城市芳华
66.86,中楼层 (共15层),17201.0,西山·大商汇,2室2厅1卫,同德锦江嘉园
161.3,低楼层 (共7层),11718.0,呈贡·呈贡,3室2厅3卫,中国滇池花田国际度假区
110.07,高楼层 (共32层),11175.0,盘龙·红云,3室2厅2卫,德润朗悦湾
204.0,高楼层 (共6层),11765.0,西山·红星,5室3厅4卫,采莲郡
75.28,中楼层 (共34层),15941.0,西山·南亚,2室2厅1卫,金地悦天下珺悦
86.99,中楼层 (共13层),9312.0,盘龙·东白沙河,3室2厅1卫,紫东尚苑
130.06,中楼层 (共29层),11918.0,五华·红云,4室1厅2卫,中海云著
82.95,中楼层 (共33层),10127.0,官渡·滇池半岛,2室1厅1卫,昆明恒大玖珑湾
88.17,中楼层 (共33层),14858.0,五华·泛亚,3室2厅1卫,融创春风十里御风苑
70.6,高楼层 (共19层),9066.0,官渡·世纪城,2室2厅1卫,碧海秋月
71.27,高楼层 (共32层),9542.0,五华·高新,2室1厅1卫,鑫金花园(昌源北路)
106.67,中楼层 (共31层),13594.0,西山·南亚,3室2厅2卫,昆明恒大云报华府
144.0,中楼层 (共8层),29862.0,五华·翠湖,3室1厅2卫,翠明园
82.57,中楼层 (共36层),10053.0,官渡·世纪城,2室2厅1卫,海伦城市广场
177.87,中楼层 (共31层),9277.0,五华·红云,4室2厅3卫,和谐世纪
119.43,中楼层 (共7层),10048.0,盘龙·新迎,4室2厅1卫,绿园小区
112.0,低楼层 (共7层),13393.0,五华·虹山,4室2厅1卫,师范大学西院
108.0,中楼层 (共21层),17593.0,西山·西山万达,3室2厅2卫,金地九樾
123.0,高楼层 (共33层),11383.0,官渡·新螺蛳湾,3室1厅2卫,中豪悦城花园
89.13,高楼层 (共33层),9762.0,五华·红云,3室2厅1卫,银河北庭
90.9,低楼层 (共34层),9901.0,西山·棕树营,3室1厅1卫,大观首府
62.88,高楼层 (共15层),14313.0,盘龙·白云,2室1厅1卫,世纪俊园
88.0,高楼层 (共34层),13069.0,五华·红云,2室1厅1卫,国福现代城蔷薇苑
123.62,中楼层 (共8层),10193.0,五华·红云,3室2厅2卫,华龙人家
